2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-addons   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded AIBench Core   [version 2.10.2]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded AIBench Plugin Manager   [version 2.10.2]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded AIBench Workbench   [version 2.10.2]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-automatic-annotation   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-biocoiso   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-biomass   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-compartments   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-exporter   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-gpr   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-gui   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-interpro   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-sampler   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-settings   [version 4.0.3]
2020 Jun 16 15:19:21 [main] handlePluginEngineEvent INFO  es.uvigo.ei.aibench.SplashFrame - Loaded merlin-transyt   [version 4.0.3]
2020 Jun 16 15:19:22 [AWT-EventQueue-0] putItemInSlot WARN  e.u.ei.aibench.workbench.MainWindow - slot not found to place some component: bottom
2020 Jun 16 15:20:25 [processThread] checkMembraneCompartment WARN  p.u.c.b.m.m.TranSyTRetriever - No membrane compartmentID defined!
2020 Jun 16 15:20:25 [AWT-EventQueue-0] getPropertyDescriptors WARN  e.u.e.a.workbench.MonitorizeDialog - Warning: progress bean property progress does not have a write method associated so it probably can't be updated
2020 Jun 16 15:20:25 [AWT-EventQueue-0] getPropertyDescriptors WARN  e.u.e.a.workbench.MonitorizeDialog - Warning: progress bean property task does not have a write method associated so it probably can't be updated
2020 Jun 16 15:20:25 [AWT-EventQueue-0] getPropertyDescriptors WARN  e.u.e.a.workbench.MonitorizeDialog - Warning: progress bean property time does not have a write method associated so it probably can't be updated
2020 Jun 16 15:20:25 [Thread-20] postFiles INFO  p.u.c.b.m.m.HandlingRequestsAndRetrievalsTransyt - File path: C:\Users\BioSystems\Desktop\MERLIN_Quarantine\MERLIN\merlin-project\merlin-gui\ws\toyModelEcoli\83333\transyt\genome.faa
2020 Jun 16 15:20:25 [Thread-20] postFiles INFO  p.u.c.b.m.m.HandlingRequestsAndRetrievalsTransyt - File path: C:\Users\BioSystems\Desktop\MERLIN_Quarantine\MERLIN\merlin-project\merlin-gui\ws\toyModelEcoli\83333\transyt\metabolites.txt
2020 Jun 16 15:20:25 [Thread-20] postFiles INFO  p.u.c.b.m.m.HandlingRequestsAndRetrievalsTransyt - https://transyt.bio.di.uminho.pt/submitMerlinPlugin/83333/KEGG/false
2020 Jun 16 15:20:25 [Thread-20] postFiles INFO  p.u.c.b.m.m.HandlingRequestsAndRetrievalsTransyt - The submission 9 was assigned to work
2020 Jun 16 15:20:25 [Thread-20] submitFiles INFO  p.u.c.b.m.m.TranSyTRetriever - SubmissionID attributed: 9
2020 Jun 16 15:21:20 [Thread-20] downloadFile INFO  p.u.c.b.m.m.HandlingRequestsAndRetrievalsTransyt - The response code was 200
2020 Jun 16 15:21:20 [Thread-20] downloadFile INFO  p.u.c.b.m.m.HandlingRequestsAndRetrievalsTransyt - The file was downloaded successfully.
2020 Jun 16 15:21:20 [Thread-20] submitFiles INFO  p.u.c.b.m.m.TranSyTRetriever - The result of the verification of md5 file was true
2020 Jun 16 15:21:20 [Thread-20] setMembraneCompartment INFO  p.u.c.b.m.m.TranSyTRetriever - The files for TranSyT were submitted successfully
